City,Place ID,Clinic Name,Author,Rating,Text,Time,Relative Time,DGUID,CTUID
Mississauga,ChIJcbOieXQ3K4gRU4aaAgrQBL8,Total Rehab Centre,Tino Sequeira,5,Marie is the most wonderful person on earth. I called for an appointment and she helped me immediately. God bless you Marie.,1756909427,3 weeks ago,2021S05075350214.00,5350214.00
Mississauga,ChIJcbOieXQ3K4gRU4aaAgrQBL8,Total Rehab Centre,cats pajamas,1,"Poor reception staff who can't handle the phones.  They
either never answer the phone, place you on hold, or not return
your message (and this is not even a busy clinic).
Complaints or issues are not resolved properly by
the co-owner Allison who pretends to listen but really
isn't listening at all.  She called my family physician
to ask him if I has a ""history of violence"" because her
staff allegedly ""felt intimidated"".  I explained myself
extensively but I am portrayed as the fault of this Clinic.
The Clinic I only open short hours until 2 p.m.
Way below standard for what I come to expect from
a Physiotherapy clinic.  Pathetic administration.
A three month wait list is unacceptable.",1733407210,9 months ago,2021S05075350214.00,5350214.00
Mississauga,ChIJcbOieXQ3K4gRU4aaAgrQBL8,Total Rehab Centre,Christine Li,1,"Very very bad experience! The worst administrator I 've seen ever! My husband wanted to book and appointment for physiotherapy. The first he went there and left information, then we were waiting for reply. But nobody gave us contact. I went back again, making sure the appointment. But when the time arrived, my husband went for his appointment, he was told the physiotherapist was not working there any more. He asked why you didn't contact me. The admin said he forgot. I just want to say the admin is the worst of worst!!!",1687139878,2 years ago,2021S05075350214.00,5350214.00
Mississauga,ChIJcbOieXQ3K4gRU4aaAgrQBL8,Total Rehab Centre,Anna Rodriguez,5,Fantastic service. Liz is always very helpful and knowledgeable. My appointments are always honored and I never have to wait to be seen unlike other places I have been to. Highly recommend it,1565798969,6 years ago,2021S05075350214.00,5350214.00
Mississauga,ChIJcbOieXQ3K4gRU4aaAgrQBL8,Total Rehab Centre,ma.consuelo reyes,5,Customer service is superb. They answer all my inquiries and accommodate my request such as providing documentations for my insurance claims and arrange my appointments properly to avoid long wait times. I highly recommend Total Rehab :),1581006177,5 years ago,2021S05075350214.00,5350214.00
Mississauga,ChIJt8S5jI1JK4gRheVXf44a1QM,Natural Health Rehab,Leah Ware,5,"I’ve been coming to Natural Health Rehab nearly every week for the last year. This place is a sanctury for me; I feel all my stress go away the moment I arrive. The atmosphere is one of pure relaxation.

An added bonus: Because it is RMT, insurance receipts are provided after each session.

As a regular client, I’ve been amazed by the consistent quality of the massages. Linda (the owner) is herself a gifted therapist who is unparalleld for offering hard pressure treatments. Julia offers a range of styles, from back walking to foot massages, and is also very strong. Grace offers medium to strong massages that emphasize deep relaxation.

I’ve had countless massages in different countries over many years, and Natural Health Rehab counts among the very best in my experience. I highly recommend it!",1751134255,3 months ago,2021S05075350206.01,5350206.01
Mississauga,ChIJt8S5jI1JK4gRheVXf44a1QM,Natural Health Rehab,Saida Sabeha,5,"I had an incredible massage at Natural Health Rehab! The therapist was skilled, attentive, and made sure I was comfortable the entire time. Every muscle felt relaxed, and the pressure was just perfect. I walked out feeling lighter, stress-free, and completely rejuvenated. Highly recommend for anyone looking for a truly therapeutic and relaxing massage!",1755094334,a month ago,2021S05075350206.01,5350206.01
Mississauga,ChIJt8S5jI1JK4gRheVXf44a1QM,Natural Health Rehab,Adriana,5,"I have found this place a year ago and I am so glad I did. The staff is amazing, the atmosphere is very relaxing, clean rooms and the massage are excellent. Linda is very welcoming and friendly and will always make sure you leave satisfied. I recommend it🤗",1755121883,a month ago,2021S05075350206.01,5350206.01
Mississauga,ChIJt8S5jI1JK4gRheVXf44a1QM,Natural Health Rehab,saida sabeha,5,"The facial I had at Natural Health Rehab was by far the best I’ve had in Canada! My skin felt incredibly fresh and glowing afterwards. On top of that, she included a relaxing head and body massage after the facial, which made the whole experience even more amazing. I left feeling completely refreshed and pampered. 100% recommend!",1755094254,a month ago,2021S05075350206.01,5350206.01
Mississauga,ChIJt8S5jI1JK4gRheVXf44a1QM,Natural Health Rehab,Peter Ngior,5,"The service is excellent, the staff is also great. Whenever I go for massage, I returned home and sleep like a baby because they know how to deal with every stressful part of the body. I just booked another session. Keep it up and thank you.",1754587452,a month ago,2021S05075350206.01,5350206.01
Mississauga,ChIJ3yHXjz1IK4gRkBp_UP4cBLY,BIOFLEX Laser Therapy Clinic,Sik,5,"I was suffering from a painful pilonidal cyst, and everything I found online said surgery was the only solution. I was in a lot of pain and didn’t want to go through surgery, so I kept searching for other options. That’s when I came across BioFlex Laser Therapy and met Dr. Slava Kim the most respectful and experienced doctor I’ve ever met in my life.

After just one treatment, I was shocked by the results. The healing began almost immediately, and the pain reduced significantly. I couldn’t believe it.

The therapy is completely non-invasive, absolutely pain-free, and very safe. It’s nothing like the scary idea people often have when they hear “laser.”

Also, I want to give a special mention to the two amazing ladies at the front desk they’re the best. So kind, sweet, and always welcoming. They really make the whole experience even better.

If you’re dealing with a chronic condition or pain and want to avoid surgery, I highly recommend visiting this clinic. It made a huge difference for me, and I’m truly grateful",1745461184,5 months ago,2021S05075350211.00,5350211.00
Mississauga,ChIJ3yHXjz1IK4gRkBp_UP4cBLY,BIOFLEX Laser Therapy Clinic,Stephanie Ouzikov,5,"I had the pleasure of working with Nathan Cheung at Bioflex Laser Clinic and I can’t recommend him highly enough. As a laser technician, I was able to see firsthand the professionalism, care, and dedication Nathan brings to his work every single day.

Nathan always has a smile on his face and a very welcoming presence that immediately puts patients at ease. He takes the time to explain treatments clearly, making sure people feel comfortable and supported throughout the process. His approachable demeanor, combined with his strong knowledge of laser therapy, creates a positive environment for both patients and staff.

It was truly rewarding to work alongside him, and I know anyone receiving care from Nathan will feel the same level of trust and comfort!",1756472725,a month ago,2021S05075350211.00,5350211.00
Mississauga,ChIJ3yHXjz1IK4gRkBp_UP4cBLY,BIOFLEX Laser Therapy Clinic,Nazy Faghihnia,5,"Dr. Slava successfully treated my teenage daughter’s pilonidal cyst without any pain or bleeding. Incredibly, her pain disappeared completely after just the first session. The whole process was handled with outstanding professionalism and genuine care. I’m truly grateful to him and his wonderful team for their excellent work and support.",1756955548,3 weeks ago,2021S05075350211.00,5350211.00
Mississauga,ChIJ3yHXjz1IK4gRkBp_UP4cBLY,BIOFLEX Laser Therapy Clinic,Mal K,5,"11/10 of experience and treatment results with Bioflex. I was treated by Slava who has immense knowledge and is a caring and diligent medical practitioner. My treatments were painless, pleasant, and very helpful.  I had multiple sessions of treatments, and was able to avoid having to get a painful or invasive medical procedure to treat my problem. I am so grateful to have innovative and unique clinic with their expertise in the Toronto area.",1745964494,5 months ago,2021S05075350211.00,5350211.00
Mississauga,ChIJ3yHXjz1IK4gRkBp_UP4cBLY,BIOFLEX Laser Therapy Clinic,César Gómez,5,"We had a fantastic experience with BioFlex Laser Therapy. The staff were kind, professional, and genuinely invested in the healing process. We came in for my teenager daughter's sports-related injury and were honestly amazed at how effective the treatment was.

At first, we weren’t sure what to expect—when you hear “laser therapy,” it’s easy to assume something intense or invasive. But the reality was the opposite: it’s non-invasive, and very comfortable. Each session was straightforward, and we started noticing improvements earlier than expected.

Special thanks to Slava and the team — your care and encouragement made a big difference. If you're dealing with pain, trauma, or an injury and are looking for a gentle but effective recovery option, we highly recommend this clinic!",1750173197,3 months ago,2021S05075350211.00,5350211.00
Mississauga,ChIJ2bq18qFAK4gR9VR26W-TRDo,West End Rehab & Physical Therapy,Bonbon bay,5,"5/5 stars – each star for knowledgeable care, friendly staff, compassionate treatment, thorough explanations, and overall value. I visited West End Rehab & Physical Therapy after searching for a chiropractor near me and was impressed by how knowledgeable and thorough the team was. The staff were friendly and really took the time to explain each step of my treatment, making me feel informed and comfortable. Their compassionate approach helped ease my back pain quickly. I highly recommend this local chiropractic clinic to anyone looking for a trustworthy and caring chiropractor.",1758576896,in the last week,2021S05075350213.01,5350213.01
